0.01,0.0,0.0
6.961859322324438,0.0,0.0
6.599742494729299,0.0,0.0
5.2348205682634985,0.0,0.0
7.667023655888627,0.0,0.0
9.52459519315495,0.0,0.0
7.184719034071252,0.0,0.0
6.404753648091333,0.0,0.0
5.234810568835457,0.0,0.0
3.8698786429416265,0.0,0.0
4.064877489007623,0.0,0.0
4.259866335645601,0.0,0.0
4.4548451828555375,0.0,0.0
4.064877489007623,0.0,0.0
5.234810568835457,0.0,0.0
4.454855182283568,0.0,0.0
2.5049467170477846,0.0,0.0
35.32796127933548,0.0,0.0
20.834018294153577,0.0,0.0
30.60988754520616,0.0,0.0
23.173904452665305,0.0,0.0
19.85907406096371,0.0,0.0
13.619380971408434,0.0,0.0
4.259866335645601,0.0,0.0
6.404753648091333,0.0,0.0
6.014775954815388,0.0,0.0
17.129210209176037,0.0,0.0
42.958113636096805,0.0,0.0
50.771731005524344,0.0,0.0
2.6999355636857625,0.0,0.0
3.089923256389737,0.0,0.0
4.064877489007623,0.0,0.0
5.624788262111402,0.0,0.0
4.355514914081338,0.0,0.0
9.134617499879006,0.0,0.0
22.861059002316853,0.0,0.0
58.02296416395254,0.0,0.0
13.424402124198497,0.0,0.0
22.354240620770895,0.0,0.0
14.800752211194279,0.0,0.0
3.479900949665682,0.0,0.0
2.11496902377184,0.0,0.0
4.454855182283568,0.0,0.0
3.6748897963036486,0.0,0.0
6.404753648091333,0.0,0.0
33.50837332104604,0.0,0.0
34.48488590981932,0.0,0.0
3.7711327813103157,0.0,0.0
6.404753648091333,0.0,0.0
4.351805225882909,0.0,0.0
4.649844028921546,0.0,0.0
4.844832875559513,0.0,0.0
3.284912103027704,0.0,0.0
6.014775954815388,0.0,0.0
6.599742494729299,0.0,0.0
3.1853810160814344,0.0,0.0
4.259856336217571,0.0,0.0
5.429809414901465,0.0,0.0
5.429799415473435,0.0,0.0
19.698665524663074,0.0,0.0
80.61501555564176,0.0,0.0
73.78445374518809,0.0,0.0
40.09223654901003,0.0,0.0
26.23035075529174,0.0,0.0
32.28701840441964,0.0,0.0
33.711124861153564,0.0,0.0
37.47071221597405,0.0,0.0
51.48683801263293,0.0,0.0
41.71596540257478,0.0,0.0
36.74947950739137,0.0,0.0
31.772845985443176,0.0,0.0
40.27687462907801,0.0,0.0
29.873694542759942,0.0,0.0
36.532627595893295,0.0,0.0
42.02475240018485,0.0,0.0
38.62861439708383,0.0,0.0
47.08519145277482,0.0,0.0
19.595712356683993,0.0,0.0
6.014775954815388,0.0,0.0
7.964674420623141,0.0,0.0
74.41820871477813,0.0,0.0
70.14872456266733,0.0,0.0
5.039821722197491,0.0,0.0
3.479900949665682,0.0,0.0
4.259856336217571,0.0,0.0
5.2348205682634985,0.0,0.0
7.5746867279191665,0.0,0.0
64.77724377637885,0.0,0.0
81.68390377692704,0.0,0.0
18.899645045183977,0.0,0.0
11.933683954676965,0.0,0.0
85.75071906943785,0.0,0.0
72.3636079472227,0.0,0.0
23.310354085206786,0.0,0.0
5.9138672681373965,0.0,0.0
40.73990105645081,0.0,0.0
76.59153647402835,0.0,0.0
10.12324913570718,0.0,0.0
4.844832875559513,0.0,0.0
3.8671640833313647,0.0,0.0
